,id,sales
6491,3007379,0.0
6492,3007380,25.848
6493,3007381,67.40516
6494,3007382,0.0
6495,3007383,0.0
6496,3007384,881.04175
6497,3007385,2.1311443
6498,3007386,881.04175
6499,3007387,0.0
6500,3007388,19.9001
6501,3007389,0.0
6502,3007390,0.0
6503,3007391,7.1306205
6504,3007392,6313.8823
6505,3007393,0.0
6506,3007394,465.36533
6507,3007395,0.0
6508,3007396,2293.919
6509,3007397,601.19006
6510,3007398,44.05021
6511,3007399,9.918253
6512,3007400,9.918253
6513,3007401,7393.56
6514,3007402,0.0
6515,3007403,0.0
6516,3007404,13.744113
6517,3007405,0.0
6518,3007406,0.0
6519,3007407,37.1027
6520,3007408,0.0
6521,3007409,0.0
6522,3007410,0.0
6523,3007411,37.1027
6524,3007412,0.0
6525,3007413,16.907162
6526,3007414,82.823944
6527,3007415,0.0
6528,3007416,0.0
6529,3007417,1117.8712
6530,3007418,9.918253
6531,3007419,2117.7993
6532,3007420,0.0
6533,3007421,0.0
6534,3007422,0.0
6535,3007423,0.0
6536,3007424,6.822335
6537,3007425,6351.212
6538,3007426,0.0
6539,3007427,528.9833
6540,3007428,0.0
6541,3007429,2515.576
6542,3007430,666.8325
6543,3007431,72.7273
6544,3007432,12.350674
6545,3007433,12.350674
6546,3007434,7165.1396
6547,3007435,0.0
6548,3007436,0.0
6549,3007437,0.0
6550,3007438,6.822335
6551,3007439,0.0
6552,3007440,107.55633
6553,3007441,0.0
6554,3007442,0.0
6555,3007443,7.028919
6556,3007444,107.55633
6557,3007445,0.0
6558,3007446,0.0
6559,3007447,104.782715
6560,3007448,0.0
6561,3007449,0.0
6562,3007450,345.59433
6563,3007451,12.350674
6564,3007452,2208.1062
6565,3007453,0.0
6566,3007454,0.0
6567,3007455,10.01974
6568,3007456,10.01974
6569,3007457,2.534744
6570,3007458,7472.2627
6571,3007459,0.0
6572,3007460,352.65933
6573,3007461,0.0
6574,3007462,2156.713
6575,3007463,364.58533
6576,3007464,45.35671
6577,3007465,7.2426505
6578,3007466,118.88756
6579,3007467,8019.06
6580,3007468,0.0
6581,3007469,0.0
6582,3007470,2.534744
6583,3007471,2.534744
6584,3007472,0.0
6585,3007473,128.75056
6586,3007474,0.0
6587,3007475,0.0
6588,3007476,0.0
6589,3007477,61.66816
6590,3007478,0.0
6591,3007479,6.4676685
6592,3007480,78.28172
6593,3007481,0.0
6594,3007482,0.0
6595,3007483,0.0
6596,3007484,0.0
6597,3007485,0.0
6598,3007486,0.0
6599,3007487,0.0
6600,3007488,0.0
6601,3007489,0.0
6602,3007490,45.65315
6603,3007491,8875.993
6604,3007492,5.5060153
6605,3007493,1406.169
6606,3007494,5.5060153
6607,3007495,3014.8535
6608,3007496,1540.2782
6609,3007497,897.1627
6610,3007498,19.733065
6611,3007499,19.733065
6612,3007500,9435.186
6613,3007501,5.5060153
6614,3007502,5.5060153
6615,3007503,45.65315
6616,3007504,307.5266
6617,3007505,5.5060153
6618,3007506,952.5885
6619,3007507,889.35516
6620,3007508,5.5060153
6621,3007509,807.25305
6622,3007510,888.364
6623,3007511,5.5060153
6624,3007512,22.64674
6625,3007513,1011.78296
6626,3007514,5.5060153
6627,3007515,5.5060153
6628,3007516,320.6806
6629,3007517,19.733065
6630,3007518,3254.9712
6631,3007519,861.664
6632,3007520,5.5060153
6633,3007521,0.0
6634,3007522,0.0
6635,3007523,293.3798
6636,3007524,8442.418
6637,3007525,2.4663107
6638,3007526,949.92773
6639,3007527,2.4663107
6640,3007528,3294.3652
6641,3007529,1242.8604
6642,3007530,516.0738
6643,3007531,16.693367
6644,3007532,16.693367
6645,3007533,9754.269
6646,3007534,2.4663107
6647,3007535,2.4663107
6648,3007536,42.613445
6649,3007537,308.5387
6650,3007538,2.4663107
6651,3007539,430.5938
6652,3007540,402.30276
6653,3007541,2.4663107
6654,3007542,343.02783
6655,3007543,494.81842
6656,3007544,2.4663107
6657,3007545,166.24396
6658,3007546,726.9494
6659,3007547,2.4663107
6660,3007548,42.613445
6661,3007549,310.08167
6662,3007550,16.693367
6663,3007551,3237.966
6664,3007552,439.54498
6665,3007553,2.4663107
6666,3007554,0.0
6667,3007555,0.0
6668,3007556,273.8704
6669,3007557,6803.974
6670,3007558,0.0
6671,3007559,741.05334
6672,3007560,0.0
6673,3007561,2845.8552
6674,3007562,968.29553
6675,3007563,629.2517
6676,3007564,0.0
6677,3007565,0.0
6678,3007566,9503.316
6679,3007567,0.0
6680,3007568,0.0
6681,3007569,24.98541
6682,3007570,289.0293
6683,3007571,0.0
6684,3007572,442.8069
6685,3007573,423.74246
6686,3007574,0.0
6687,3007575,289.0293
6688,3007576,371.60864
6689,3007577,0.0
6690,3007578,220.2364
6691,3007579,855.924
6692,3007580,0.0
6693,3007581,273.8704
6694,3007582,124.40484
6695,3007583,0.0
6696,3007584,3058.1116
6697,3007585,588.0574
6698,3007586,0.0
6699,3007587,0.0
6700,3007588,0.0
6701,3007589,278.7631
6702,3007590,7335.1147
6703,3007591,0.0
6704,3007592,854.23425
6705,3007593,0.0
6706,3007594,2991.826
6707,3007595,1081.476
6708,3007596,521.26825
6709,3007597,0.0
6710,3007598,0.0
6711,3007599,9559.287
6712,3007600,0.0
6713,3007601,0.0
6714,3007602,278.7631
6715,3007603,293.922
6716,3007604,0.0
6717,3007605,467.0924
6718,3007606,616.856
6719,3007607,0.0
6720,3007608,334.86615
6721,3007609,467.0924
6722,3007610,0.0
6723,3007611,127.5291
6724,3007612,748.333
6725,3007613,0.0
6726,3007614,0.0
6727,3007615,272.20624
6728,3007616,0.0
6729,3007617,3205.913
6730,3007618,428.63516
6731,3007619,0.0
6732,3007620,0.0
6733,3007621,0.0
6734,3007622,22.79693
6735,3007623,6809.696
6736,3007624,0.0
6737,3007625,807.40796
6738,3007626,0.0
6739,3007627,3154.8215
6740,3007628,1034.6497
6741,3007629,521.26825
6742,3007630,0.0
6743,3007631,0.0
6744,3007632,9526.6455
6745,3007633,0.0
6746,3007634,0.0
6747,3007635,0.0
6748,3007636,271.68192
6749,3007637,0.0
6750,3007638,395.7866
6751,3007639,384.17642
6752,3007640,0.0
6753,3007641,278.98718
6754,3007642,388.813
6755,3007643,0.0
6756,3007644,127.5291
6757,3007645,584.0181
6758,3007646,0.0
6759,3007647,271.68192
6760,3007648,175.17337
6761,3007649,0.0
6762,3007650,3108.8801
6763,3007651,421.554
6764,3007652,0.0
6765,3007653,0.0
6766,3007654,0.0
6767,3007655,297.66452
6768,3007656,9400.853
6769,3007657,6.7510967
6770,3007658,1077.1844
6771,3007659,6.7510967
6772,3007660,3780.0789
6773,3007661,1421.0443
6774,3007662,497.01437
6775,3007663,49.535408
6776,3007664,49.535408
6777,3007665,9643.038
6778,3007666,6.7510967
6779,3007667,6.7510967
6780,3007668,46.89826
6781,3007669,46.89826
6782,3007670,6.7510967
6783,3007671,527.6606
6784,3007672,297.66452
6785,3007673,6.7510967
6786,3007674,312.82346
6787,3007675,459.2563
6788,3007676,6.7510967
6789,3007677,93.409325
6790,3007678,754.6506
6791,3007679,6.7510967
6792,3007680,6.7510967
6793,3007681,815.65405
6794,3007682,49.535408
6795,3007683,3753.996
6796,3007684,421.86368
6797,3007685,6.7510967
6798,3007686,0.0
6799,3007687,0.0
6800,3007688,0.0
6801,3007689,5871.1475
6802,3007690,0.0
6803,3007691,359.79498
6804,3007692,0.0
6805,3007693,2212.0874
6806,3007694,523.78894
6807,3007695,106.977684
6808,3007696,3.8951356
6809,3007697,3.8951356
6810,3007698,6755.1675
6811,3007699,0.0
6812,3007700,0.0
6813,3007701,8.54498
6814,3007702,0.0
6815,3007703,0.0
6816,3007704,107.9268
6817,3007705,0.0
6818,3007706,0.0
6819,3007707,0.0
6820,3007708,107.9268
6821,3007709,0.0
6822,3007710,14.886632
6823,3007711,152.9408
6824,3007712,0.0
6825,3007713,0.0
6826,3007714,70.86612
6827,3007715,3.8951356
6828,3007716,1820.2722
6829,3007717,0.0
6830,3007718,0.0
6831,3007719,0.0
6832,3007720,0.0
6833,3007721,281.9301
6834,3007722,6776.9214
6835,3007723,2.1562154
6836,3007724,773.27484
6837,3007725,2.1562154
6838,3007726,2905.3333
6839,3007727,1076.9829
6840,3007728,491.03336
6841,3007729,0.0
6842,3007730,0.0
6843,3007731,8591.185
6844,3007732,2.1562154
6845,3007733,2.1562154
6846,3007734,2.1562154
6847,3007735,281.9301
6848,3007736,2.1562154
6849,3007737,413.8859
6850,3007738,351.70145
6851,3007739,2.1562154
6852,3007740,2.1562154
6853,3007741,485.08414
6854,3007742,2.1562154
6855,3007743,85.670845
6856,3007744,491.81082
6857,3007745,2.1562154
6858,3007746,2.1562154
6859,3007747,127.544235
6860,3007748,0.0
6861,3007749,2722.3718
6862,3007750,438.49686
6863,3007751,2.1562154
6864,3007752,2.6158853
6865,3007753,2.6158853
6866,3007754,301.8999
6867,3007755,7776.402
6868,3007756,17.292162
6869,3007757,1375.918
6870,3007758,17.292162
6871,3007759,3663.4114
6872,3007760,1441.6238
6873,3007761,497.80023
6874,3007762,70.2749
6875,3007763,70.2749
6876,3007764,8532.186
6877,3007765,17.292162
6878,3007766,17.292162
6879,3007767,49.45476
6880,3007768,301.8999
6881,3007769,17.292162
6882,3007770,523.4417
6883,3007771,17.292162
6884,3007772,17.292162
6885,3007773,17.292162
6886,3007774,516.4683
6887,3007775,17.292162
6888,3007776,125.49116
6889,3007777,549.4771
6890,3007778,17.292162
6891,3007779,49.45476
6892,3007780,1147.2826
6893,3007781,70.2749
6894,3007782,3932.9866
6895,3007783,17.292162
6896,3007784,17.292162
6897,3007785,0.0
6898,3007786,0.0
6899,3007787,288.86478
6900,3007788,7737.242
6901,3007789,0.0
6902,3007790,828.61066
6903,3007791,0.0
6904,3007792,2929.7852
6905,3007793,1173.7803
6906,3007794,429.11066
6907,3007795,4.2505407
6908,3007796,4.2505407
6909,3007797,8894.082
6910,3007798,0.0
6911,3007799,0.0
6912,3007800,28.876287
6913,3007801,28.876287
6914,3007802,0.0
6915,3007803,423.572
6916,3007804,0.0
6917,3007805,0.0
6918,3007806,0.0
6919,3007807,419.39252
6920,3007808,0.0
6921,3007809,13.882265
6922,3007810,480.65222
6923,3007811,0.0
6924,3007812,0.0
6925,3007813,146.63133
6926,3007814,4.2505407
6927,3007815,2755.3174
6928,3007816,0.0
6929,3007817,0.0
6930,3007818,0.0
6931,3007819,0.0
6932,3007820,5.8870745
6933,3007821,5293.322
6934,3007822,0.0
6935,3007823,443.7256
6936,3007824,0.0
6937,3007825,2532.778
6938,3007826,554.1878
6939,3007827,56.42795
6940,3007828,1.8917289
6941,3007829,1.8917289
6942,3007830,6799.7007
6943,3007831,0.0
6944,3007832,0.0
6945,3007833,0.0
6946,3007834,14.902758
6947,3007835,0.0
6948,3007836,54.18877
6949,3007837,0.0
6950,3007838,0.0
6951,3007839,0.0
6952,3007840,103.24445
6953,3007841,0.0
6954,3007842,23.392872
6955,3007843,49.04716
6956,3007844,0.0
6957,3007845,0.0
6958,3007846,181.39119
6959,3007847,1.8917289
6960,3007848,1495.3024
6961,3007849,0.0
6962,3007850,0.0
6963,3007851,0.0
6964,3007852,0.0
6965,3007853,1.8711784
6966,3007854,6851.2505
6967,3007855,1.8711784
6968,3007856,125.278435
6969,3007857,1.8711784
6970,3007858,2162.6274
6971,3007859,154.35754
6972,3007860,51.76961
6973,3007861,32.16948
6974,3007862,96.315414
6975,3007863,6921.776
6976,3007864,1.8711784
6977,3007865,1.8711784
6978,3007866,1.8711784
6979,3007867,1.8711784
6980,3007868,1.8711784
6981,3007869,96.315414
6982,3007870,1.8711784
6983,3007871,1.8711784
6984,3007872,1.8711784
6985,3007873,63.81336
6986,3007874,1.8711784
6987,3007875,5.391377
6988,3007876,56.045315
6989,3007877,1.8711784
6990,3007878,1.8711784
6991,3007879,0.0
6992,3007880,11.028419
6993,3007881,0.0
6994,3007882,1.8711784
6995,3007883,19.625473
6996,3007884,0.0
6997,3007885,0.0
6998,3007886,27.91808
6999,3007887,5428.888
7000,3007888,10.066052
7001,3007889,460.80624
7002,3007890,10.066052
7003,3007891,2114.7844
7004,3007892,707.2681
7005,3007893,152.51053
7006,3007894,20.976631
7007,3007895,20.976631
7008,3007896,7590.8276
7009,3007897,10.066052
7010,3007898,10.066052
7011,3007899,27.91808
7012,3007900,18.728024
7013,3007901,10.066052
7014,3007902,172.69452
7015,3007903,10.066052
7016,3007904,10.066052
7017,3007905,4.495807
7018,3007906,123.6389
7019,3007907,10.066052
7020,3007908,83.62725
7021,3007909,253.52887
7022,3007910,10.066052
7023,3007911,10.066052
7024,3007912,345.94394
7025,3007913,20.976631
7026,3007914,2074.9546
7027,3007915,10.066052
7028,3007916,10.066052
7029,3007917,0.0
7030,3007918,0.0
7031,3007919,32.38401
7032,3007920,7255.668
7033,3007921,14.532005
7034,3007922,504.60706
7035,3007923,14.532005
7036,3007924,2675.4216
7037,3007925,697.8775
7038,3007926,125.21994
7039,3007927,42.363823
7040,3007928,42.363823
7041,3007929,7340.814
7042,3007930,14.532005
7043,3007931,14.532005
7044,3007932,32.38401
7045,3007933,21.92802
7046,3007934,14.532005
7047,3007935,140.97433
7048,3007936,14.532005
7049,3007937,14.532005
7050,3007938,32.38401
7051,3007939,190.03004
7052,3007940,14.532005
7053,3007941,60.677547
7054,3007942,129.56087
7055,3007943,14.532005
7056,3007944,32.38401
7057,3007945,658.22894
7058,3007946,42.363823
7059,3007947,2343.7063
7060,3007948,14.532005
7061,3007949,14.532005
7062,3007950,0.0
7063,3007951,0.0
7064,3007952,9.353941
7065,3007953,5694.6187
7066,3007954,0.0
7067,3007955,335.5649
7068,3007956,0.0
7069,3007957,2202.1143
7070,3007958,527.2429
7071,3007959,79.95532
7072,3007960,12.134161
7073,3007961,12.134161
7074,3007962,6439.8916
7075,3007963,0.0
7076,3007964,0.0
7077,3007965,9.353941
7078,3007966,0.0
7079,3007967,0.0
7080,3007968,149.52124
7081,3007969,0.0
7082,3007970,0.0
7083,3007971,9.353941
7084,3007972,149.52124
7085,3007973,0.0
7086,3007974,14.107729
7087,3007975,26.274044
7088,3007976,0.0
7089,3007977,0.0
7090,3007978,288.71292
7091,3007979,12.134161
7092,3007980,2361.2002
7093,3007981,0.0
7094,3007982,0.0
7095,3007983,42.982277
7096,3007984,42.982277
7097,3007985,42.811466
7098,3007986,7182.728
7099,3007987,0.0
7100,3007988,326.50992
7101,3007989,0.0
7102,3007990,2120.3481
7103,3007991,442.1213
7104,3007992,236.47885
7105,3007993,24.600676
7106,3007994,214.72266
7107,3007995,8878.839
7108,3007996,0.0
7109,3007997,0.0
7110,3007998,42.811466
7111,3007999,46.03462
7112,3008000,0.0
7113,3008001,208.54094
7114,3008002,0.0
7115,3008003,0.0
7116,3008004,42.811466
7117,3008005,106.56388
7118,3008006,0.0
7119,3008007,139.01204
7120,3008008,229.64682
7121,3008009,0.0
7122,3008010,0.0
7123,3008011,59.993595
7124,3008012,0.0
7125,3008013,976.85065
7126,3008014,74.62004
7127,3008015,46.03462
7128,3008016,0.0
7129,3008017,0.0
7130,3008018,20.28637
7131,3008019,4951.254
7132,3008020,4.3798184
7133,3008021,99.380196
7134,3008022,4.3798184
7135,3008023,1748.7078
7136,3008024,341.2415
7137,3008025,68.42369
7138,3008026,0.0
7139,3008027,0.0
7140,3008028,6249.0703
7141,3008029,4.3798184
7142,3008030,4.3798184
7143,3008031,4.3798184
7144,3008032,20.28637
7145,3008033,4.3798184
7146,3008034,8.318634
7147,3008035,4.3798184
7148,3008036,4.3798184
7149,3008037,4.3798184
7150,3008038,8.318634
7151,3008039,4.3798184
7152,3008040,78.311615
7153,3008041,37.115433
7154,3008042,4.3798184
7155,3008043,4.3798184
7156,3008044,111.43527
7157,3008045,0.0
7158,3008046,2017.9619
7159,3008047,4.3798184
7160,3008048,4.3798184
7161,3008049,107.100136
7162,3008050,107.100136
7163,3008051,0.0
7164,3008052,5856.7905
7165,3008053,0.0
7166,3008054,294.52884
7167,3008055,0.0
7168,3008056,1993.0807
7169,3008057,219.52039
7170,3008058,132.66005
7171,3008059,0.0
7172,3008060,0.0
7173,3008061,8452.919
7174,3008062,3.8361015
7175,3008063,0.0
7176,3008064,0.0
7177,3008065,0.0
7178,3008066,0.0
7179,3008067,123.00748
7180,3008068,0.0
7181,3008069,0.0
7182,3008070,0.0
7183,3008071,0.0
7184,3008072,0.0
7185,3008073,98.19059
7186,3008074,164.05814
7187,3008075,0.0
7188,3008076,0.0
7189,3008077,7.4046264
7190,3008078,0.0
7191,3008079,804.13055
7192,3008080,10.028921
7193,3008081,0.0
7194,3008082,21.028915
7195,3008083,21.028915
7196,3008084,8.917034
7197,3008085,7510.487
7198,3008086,8.917034
7199,3008087,376.44168
7200,3008088,8.917034
7201,3008089,2418.6074
7202,3008090,258.8487
7203,3008091,176.40198
7204,3008092,41.88376
7205,3008093,0.0
7206,3008094,8852.7
7207,3008095,0.0
7208,3008096,8.917034
7209,3008097,50.117886
7210,3008098,50.117886
7211,3008099,8.917034
7212,3008100,111.82471
7213,3008101,8.917034
7214,3008102,8.917034
7215,3008103,8.917034
7216,3008104,38.934143
7217,3008105,8.917034
7218,3008106,339.59955
7219,3008107,197.24916
7220,3008108,8.917034
7221,3008109,8.917034
7222,3008110,244.31409
7223,3008111,0.0
7224,3008112,1147.1082
7225,3008113,52.177162
7226,3008114,8.917034
7227,3008115,0.0
7228,3008116,0.0
7229,3008117,0.0
7230,3008118,5788.134
7231,3008119,0.0
7232,3008120,202.59688
7233,3008121,0.0
7234,3008122,2012.7002
7235,3008123,146.3095
7236,3008124,41.98339
7237,3008125,0.0
7238,3008126,0.0
7239,3008127,7370.829
7240,3008128,21.591581
7241,3008129,0.0
7242,3008130,0.0
7243,3008131,10.238923
7244,3008132,0.0
7245,3008133,40.446953
7246,3008134,0.0
7247,3008135,0.0
7248,3008136,0.0
7249,3008137,5.150835
7250,3008138,0.0
7251,3008139,52.129288
7252,3008140,75.338295
7253,3008141,0.0
7254,3008142,0.0
7255,3008143,0.0
7256,3008144,0.0
7257,3008145,633.55426
7258,3008146,10.238923
7259,3008147,0.0
7260,3008148,29.099276
7261,3008149,29.099276
7262,3008150,11.11893
7263,3008151,6008.874
7264,3008152,0.0
7265,3008153,226.3927
7266,3008154,0.0
7267,3008155,2062.0002
7268,3008156,35.315174
7269,3008157,95.86457
7270,3008158,0.0
7271,3008159,0.0
7272,3008160,7403.979
7273,3008161,11.51719
7274,3008162,0.0
7275,3008163,0.0
7276,3008164,11.11893
7277,3008165,0.0
7278,3008166,67.0065
7279,3008167,0.0
7280,3008168,0.0
7281,3008169,0.0
7282,3008170,0.0
7283,3008171,0.0
7284,3008172,53.009293
7285,3008173,88.26402
7286,3008174,0.0
7287,3008175,0.0
7288,3008176,0.0
7289,3008177,0.0
7290,3008178,0.0
7291,3008179,23.152153
7292,3008180,0.0
7293,3008181,294.2028
7294,3008182,294.2028
7295,3008183,11.714564
7296,3008184,6433.0195
7297,3008185,11.714564
7298,3008186,250.96178
7299,3008187,11.714564
7300,3008188,2092.7173
7301,3008189,166.62775
7302,3008190,25.712105
7303,3008191,34.54639
7304,3008192,5.5783734
7305,3008193,7876.666
7306,3008194,32.066566
7307,3008195,11.714564
7308,3008196,11.714564
7309,3008197,11.714564
7310,3008198,11.714564
7311,3008199,46.471012
7312,3008200,11.714564
7313,3008201,11.714564
7314,3008202,11.714564
7315,3008203,34.54639
7316,3008204,11.714564
7317,3008205,65.451965
7318,3008206,29.98779
7319,3008207,11.714564
7320,3008208,11.714564
7321,3008209,0.0
7322,3008210,5.5783734
7323,3008211,686.25977
7324,3008212,22.061676
7325,3008213,11.714564
7326,3008214,534.02405
7327,3008215,88.01543
7328,3008216,15.9935
7329,3008217,5689.4604
7330,3008218,15.9935
7331,3008219,260.35614
7332,3008220,15.9935
7333,3008221,2110.502
7334,3008222,139.63322
7335,3008223,116.084206
7336,3008224,10.978957
7337,3008225,0.0
7338,3008226,7205.9844
7339,3008227,19.334711
7340,3008228,15.9935
7341,3008229,15.9935
7342,3008230,19.334711
7343,3008231,15.9935
7344,3008232,62.618504
7345,3008233,15.9935
7346,3008234,15.9935
7347,3008235,15.9935
7348,3008236,0.0
7349,3008237,15.9935
7350,3008238,107.11582
7351,3008239,131.72504
7352,3008240,15.9935
7353,3008241,15.9935
7354,3008242,0.0
7355,3008243,0.0
7356,3008244,1032.363
7357,3008245,1.3391556
7358,3008246,15.9935
7359,3008247,74.8788
7360,3008248,74.8788
7361,3008249,32.670876
7362,3008250,6948.4136
7363,3008251,13.592435
7364,3008252,398.4942
7365,3008253,13.592435
7366,3008254,2228.3782
7367,3008255,768.54175
7368,3008256,161.48299
7369,3008257,38.24448
7370,3008258,10.550066
7371,3008259,8046.2173
7372,3008260,32.161755
7373,3008261,13.592435
7374,3008262,13.592435
7375,3008263,32.670876
7376,3008264,13.592435
7377,3008265,159.05045
7378,3008266,13.592435
7379,3008267,13.592435
7380,3008268,13.592435
7381,3008269,61.913292
7382,3008270,13.592435
7383,3008271,54.673626
7384,3008272,173.97627
7385,3008273,13.592435
7386,3008274,13.592435
7387,3008275,0.34150293
7388,3008276,10.550066
7389,3008277,0.34150293
7390,3008278,13.592435
7391,3008279,13.592435
7392,3008280,112.06388
7393,3008281,112.06388
7394,3008282,23.019636
7395,3008283,6358.9805
7396,3008284,2.6676412
7397,3008285,413.3757
7398,3008286,2.6676412
7399,3008287,2101.6702
7400,3008288,344.14496
7401,3008289,173.50494
7402,3008290,27.388123
7403,3008291,0.0
7404,3008292,8795.938
7405,3008293,52.224854
7406,3008294,2.6676412
7407,3008295,23.019636
7408,3008296,2.6676412
7409,3008297,2.6676412
7410,3008298,159.31848
7411,3008299,2.6676412
7412,3008300,2.6676412
7413,3008301,22.269798
7414,3008302,50.8162
7415,3008303,2.6676412
7416,3008304,103.361465
7417,3008305,169.45863
7418,3008306,2.6676412
7419,3008307,2.6676412
7420,3008308,900.88556
7421,3008309,0.0
7422,3008310,129.63213
7423,3008311,29.205698
7424,3008312,2.6676412
7425,3008313,0.0
7426,3008314,0.0
7427,3008315,44.22832
7428,3008316,6265.9546
7429,3008317,13.565512
7430,3008318,493.87546
7431,3008319,13.565512
7432,3008320,2216.2588
7433,3008321,434.40298
7434,3008322,190.34238
7435,3008323,49.02786
7436,3008324,0.0
7437,3008325,7914.078
7438,3008326,75.74595
7439,3008327,13.565512
7440,3008328,13.565512
7441,3008329,53.05232
7442,3008330,13.565512
7443,3008331,228.04639
7444,3008332,13.565512
7445,3008333,13.565512
7446,3008334,53.05232
7447,3008335,128.3311
7448,3008336,13.565512
7449,3008337,62.556892
7450,3008338,184.30421
7451,3008339,13.565512
7452,3008340,13.565512
7453,3008341,992.8283
7454,3008342,0.0
7455,3008343,992.8283
7456,3008344,137.81477
7457,3008345,13.565512
7458,3008346,0.0
7459,3008347,0.0
7460,3008348,0.0
7461,3008349,5447.4155
7462,3008350,0.0
7463,3008351,289.55856
7464,3008352,0.0
7465,3008353,1993.948
7466,3008354,208.85913
7467,3008355,82.00092
7468,3008356,0.0
7469,3008357,0.0
7470,3008358,8131.4365
7471,3008359,17.27823
7472,3008360,0.0
7473,3008361,0.0
7474,3008362,0.0
7475,3008363,0.0
7476,3008364,116.22948
7477,3008365,0.0
7478,3008366,0.0
7479,3008367,0.0
7480,3008368,0.0
7481,3008369,0.0
7482,3008370,38.436783
7483,3008371,115.35576
7484,3008372,0.0
7485,3008373,0.0
7486,3008374,0.0
7487,3008375,0.0
7488,3008376,634.3875
7489,3008377,5.6432753
7490,3008378,0.0
7491,3008379,0.0
7492,3008380,0.0
7493,3008381,0.0
7494,3008382,5192.8457
7495,3008383,6.843201
7496,3008384,731.6503
7497,3008385,6.843201
7498,3008386,2419.1738
7499,3008387,467.39844
7500,3008388,131.1983
7501,3008389,0.0
7502,3008390,0.0
7503,3008391,7216.829
7504,3008392,6.843201
7505,3008393,22.749752
7506,3008394,6.843201
7507,3008395,22.749752
7508,3008396,6.843201
7509,3008397,54.19643
7510,3008398,6.843201
7511,3008399,6.843201
7512,3008400,6.843201
7513,3008401,54.19643
7514,3008402,6.843201
7515,3008403,96.38316
7516,3008404,119.90645
7517,3008405,6.843201
7518,3008406,6.843201
7519,3008407,137.47948
7520,3008408,0.0
7521,3008409,2041.0072
7522,3008410,6.843201
7523,3008411,6.843201
7524,3008412,0.0
7525,3008413,0.0
7526,3008414,48.718994
7527,3008415,7459.8384
7528,3008416,7.518129
7529,3008417,481.07117
7530,3008418,7.518129
7531,3008419,2166.438
7532,3008420,491.0587
7533,3008421,226.09654
7534,3008422,36.724136
7535,3008423,0.0
7536,3008424,8684.038
7537,3008425,26.899399
7538,3008426,7.518129
7539,3008427,7.518129
7540,3008428,41.776337
7541,3008429,7.518129
7542,3008430,193.62611
7543,3008431,7.518129
7544,3008432,7.518129
7545,3008433,48.718994
7546,3008434,70.2001
7547,3008435,7.518129
7548,3008436,62.995293
7549,3008437,250.60469
7550,3008438,7.518129
7551,3008439,7.518129
7552,3008440,1017.0082
7553,3008441,0.0
7554,3008442,1017.0082
7555,3008443,128.51701
7556,3008444,7.518129
7557,3008445,6.636958
7558,3008446,6.636958
7559,3008447,55.319595
7560,3008448,7121.56
7561,3008449,18.66192
7562,3008450,529.9559
7563,3008451,18.66192
7564,3008452,2373.9224
7565,3008453,468.1227
7566,3008454,253.19589
7567,3008455,69.27133
7568,3008456,20.728025
7569,3008457,8366.814
7570,3008458,81.20362
7571,3008459,18.66192
7572,3008460,55.319595
7573,3008461,45.97473
7574,3008462,18.66192
7575,3008463,231.7798
7576,3008464,18.66192
7577,3008465,18.66192
7578,3008466,18.66192
7579,3008467,151.76495
7580,3008468,18.66192
7581,3008469,72.21975
7582,3008470,263.74722
7583,3008471,18.66192
7584,3008472,18.66192
7585,3008473,944.8363
7586,3008474,20.728025
7587,3008475,42.042473
7588,3008476,18.66192
7589,3008477,18.66192
7590,3008478,39.14323
7591,3008479,39.14323
7592,3008480,5.2649207
7593,3008481,6861.764
7594,3008482,5.2649207
7595,3008483,495.4312
7596,3008484,5.2649207
7597,3008485,2184.3972
7598,3008486,400.40802
7599,3008487,128.21835
7600,3008488,28.942253
7601,3008489,1.2478254
7602,3008490,7861.7974
7603,3008491,21.073713
7604,3008492,5.2649207
7605,3008493,21.073713
7606,3008494,21.073713
7607,3008495,5.2649207
7608,3008496,155.9474
7609,3008497,5.2649207
7610,3008498,5.2649207
7611,3008499,5.2649207
7612,3008500,44.506397
7613,3008501,5.2649207
7614,3008502,18.479279
7615,3008503,143.85913
7616,3008504,5.2649207
7617,3008505,5.2649207
7618,3008506,0.0
7619,3008507,1.2478254
7620,3008508,0.0
7621,3008509,14.376121
7622,3008510,5.2649207
7623,3008511,0.0
7624,3008512,0.0
7625,3008513,0.0
7626,3008514,5931.329
7627,3008515,0.0
7628,3008516,219.80522
7629,3008517,0.0
7630,3008518,2361.9065
7631,3008519,392.5827
7632,3008520,120.49218
7633,3008521,0.0
7634,3008522,0.0
7635,3008523,6393.8613
7636,3008524,0.0
7637,3008525,0.0
7638,3008526,0.0
7639,3008527,0.0
7640,3008528,0.0
7641,3008529,80.44654
7642,3008530,0.0
7643,3008531,0.0
7644,3008532,0.0
7645,3008533,80.44654
7646,3008534,0.0
7647,3008535,81.99287
7648,3008536,149.99084
7649,3008537,0.0
7650,3008538,0.0
7651,3008539,144.38449
7652,3008540,0.0
7653,3008541,2227.2505
7654,3008542,0.0
7655,3008543,0.0
7656,3008544,0.0
7657,3008545,0.0
7658,3008546,3.396468
7659,3008547,6105.075
7660,3008548,3.396468
7661,3008549,843.4124
7662,3008550,3.396468
7663,3008551,2769.3176
7664,3008552,556.64996
7665,3008553,110.40902
7666,3008554,10.934084
